__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484871.877788,1766484871.877726316,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.892804,1766484871.892726660,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.908067,1766484871.907798290,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.922801,1766484871.922727108,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.937810,1766484871.937735081,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.952787,1766484871.952730656,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.967775,1766484871.967727900,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.982826,1766484871.982731819,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484871.997832,1766484871.997736931,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.012853,1766484872.012745857,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.027789,1766484872.027731180,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.042830,1766484872.042740822,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.057819,1766484872.057738304,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.072866,1766484872.072754622,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.087802,1766484872.087733746,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.102789,1766484872.102731705,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.117797,1766484872.117733240,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.132799,1766484872.132734299,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.147866,1766484872.147749186,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.162815,1766484872.162738323,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.177826,1766484872.177739143,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.192783,1766484872.192734241,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.207847,1766484872.207754374,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.222853,1766484872.222748756,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.237814,1766484872.237742662,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.252816,1766484872.252740145,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.267794,1766484872.267738104,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.282791,1766484872.282737494,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.297798,1766484872.297737122,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.312842,1766484872.312742949,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.327813,1766484872.327739477,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.342825,1766484872.342743635,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.357810,1766484872.357741833,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.372829,1766484872.372746944,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.387810,1766484872.387742758,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.402802,1766484872.402742386,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.417817,1766484872.417746544,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.432804,1766484872.432743549,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.447797,1766484872.447743416,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.462811,1766484872.462745190,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.477802,1766484872.477743864,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.492817,1766484872.492747545,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.507881,1766484872.507768869,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.522804,1766484872.522746086,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.537873,1766484872.537753105,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.552864,1766484872.552760363,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.567844,1766484872.567755222,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.582845,1766484872.582756758,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.597809,1766484872.597750187,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.612813,1766484872.612751245,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.627843,1766484872.627759457,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.642829,1766484872.642755985,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.657833,1766484872.657758951,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.672800,1766484872.672750473,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.687812,1766484872.687755108,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.702869,1766484872.702766895,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.717828,1766484872.717754841,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.732822,1766484872.732756615,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.747821,1766484872.747754812,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.762812,1766484872.762754440,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.777858,1766484872.777761459,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.792825,1766484872.792756081,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.807919,1766484872.807792187,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.822925,1766484872.822771072,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.837967,1766484872.837793589,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.852959,1766484872.852795601,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.868097,1766484872.867809296,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.882958,1766484872.882793188,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.897886,1766484872.897768736,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.912887,1766484872.912777901,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.927912,1766484872.927787066,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.942890,1766484872.942780495,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.957861,1766484872.957767487,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.972822,1766484872.972762585,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484872.987900,1766484872.987781286,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484873.002819,1766484873.002762556,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484873.017907,1766484873.017783403,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484873.032855,1766484873.032771349,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
1766484873.047822,1766484873.047767878,0.000000000,3.141591056,0.000000306,0.382684294,0.923879176,2.356192626,0.000000738,0.433720062,0.078290977,0.440000031
