__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484281.000140,1766484281.000057459,0.000004503,3.141405433,0.000037904,0.382691673,0.923876114,2.356176647,0.000085623,0.473143280,0.052752052,0.393741974
1766484281.015116,1766484281.015051842,-0.000053794,3.141539923,-0.000014760,0.382692659,0.923875710,2.356174516,0.000034652,0.473066864,0.052719616,0.394093048
1766484281.030348,1766484281.030093193,-0.000093843,-3.141552706,0.000050994,-0.382695241,-0.923874640,2.356168924,0.000000496,0.473006378,0.052696453,0.394480225
1766484281.045149,1766484281.045061350,-0.000067403,3.141573745,-0.000027518,0.382693520,0.923875353,2.356172652,0.000021632,0.472989166,0.052690098,0.394881165
1766484281.060175,1766484281.060063362,-0.000053984,3.141544983,-0.000015816,0.382691675,0.923876117,2.356176647,0.000032351,0.472963440,0.052680496,0.395315369
1766484281.075174,1766484281.075061560,-0.000054827,3.141548445,-0.000016868,0.382689830,0.923876882,2.356180642,0.000030912,0.472913574,0.052661438,0.395740570
1766484281.090155,1766484281.090059996,-0.000075649,-3.141588126,0.000035811,-0.382695365,-0.923874589,2.356168658,-0.000012384,0.472857941,0.052637074,0.396140717
1766484281.105153,1766484281.105054855,-0.000063492,3.141571615,-0.000025303,0.382693274,0.923875455,2.356173185,0.000021868,0.472814972,0.052620808,0.396637146
1766484281.120126,1766484281.120054007,-0.000068910,3.141561228,-0.000025819,0.382691429,0.923876219,2.356177180,0.000027702,0.472778351,0.052608074,0.397023254
1766484281.135244,1766484281.135084391,-0.000060608,3.141543918,-0.000018672,0.382694259,0.923875047,2.356171054,0.000034110,0.472741211,0.052593975,0.397415375
1766484281.150130,1766484281.150054455,-0.000057194,3.141537792,-0.000015923,0.382692413,0.923875812,2.356175049,0.000036286,0.472711365,0.052582752,0.397837463
1766484281.165181,1766484281.165067911,-0.000062373,3.141551108,-0.000020863,0.382693397,0.923875404,2.356172919,0.000031126,0.472692322,0.052572666,0.398246674
1766484281.180201,1766484281.180056334,-0.000054880,3.141535662,-0.000014446,0.382695981,0.923874334,2.356167326,0.000036828,0.472656464,0.052559143,0.398696411
1766484281.195189,1766484281.195069790,-0.000026169,3.141472012,0.000010996,0.382694012,0.923875148,2.356171587,0.000060736,0.472604523,0.052539303,0.399173584
1766484281.210133,1766484281.210057974,-0.000003366,3.141421945,0.000031109,0.382692166,0.923875911,2.356175582,0.000079501,0.472560547,0.052522541,0.399633331
1766484281.225169,1766484281.225065947,0.000032292,3.141342316,0.000062818,0.382695115,0.923874685,2.356169190,0.000109461,0.472535614,0.052513184,0.400034058
1766484281.240185,1766484281.240065813,0.000032292,3.141342316,0.000062818,0.382695115,0.923874685,2.356169190,0.000109461,0.472535614,0.052513184,0.400034058
1766484281.255151,1766484281.255064249,0.000003455,3.141409428,0.000036656,0.382693272,0.923875452,2.356173185,0.000083978,0.472489471,0.052495571,0.400407196
1766484281.270117,1766484281.270049095,-0.000039008,3.141508231,-0.000001865,0.382691306,0.923876270,2.356177446,0.000046462,0.472426758,0.052471550,0.400792419
1766484281.285133,1766484281.285051584,-0.000087968,-3.141564158,0.000046088,-0.382696718,-0.923874028,2.356165728,-0.000003669,0.472362000,0.052443653,0.401173340
1766484281.300203,1766484281.300067663,-0.000117261,-3.141495715,0.000072716,-0.382694993,-0.923874741,2.356169456,0.000022342,0.472319550,0.052427486,0.401527313
1766484281.315143,1766484281.315054893,-0.000135589,-3.141452305,0.000089489,-0.382693145,-0.923875504,2.356173451,0.000038888,0.472276031,0.052410919,0.401933472
1766484281.330129,1766484281.330051899,-0.000110733,-3.141507166,0.000067510,-0.382691180,-0.923876321,2.356177712,0.000018302,0.472234711,0.052395222,0.402377197
1766484281.345299,1766484281.345087051,-0.000086716,-3.141560163,0.000046274,-0.382694011,-0.923875149,2.356171587,-0.000001584,0.472188660,0.052377651,0.402807922
1766484281.360230,1766484281.360073805,-0.000071349,3.141592654,-0.000032959,0.382692167,0.923875914,2.356175582,0.000013652,0.472140198,0.052359158,0.403258545
1766484281.375137,1766484281.375050783,-0.000098805,-3.141529004,0.000057821,-0.382690073,-0.923876780,2.356180109,0.000010496,0.472092865,0.052341137,0.403665039
1766484281.390121,1766484281.390049934,-0.000103156,-3.141517552,0.000062022,-0.382692902,-0.923875608,2.356173984,0.000014954,0.472050415,0.052324978,0.404049988
1766484281.405140,1766484281.405050755,-0.000099199,-3.141524477,0.000058869,-0.382691057,-0.923876372,2.356177979,0.000012512,0.472001617,0.052306328,0.404490906
1766484281.420098,1766484281.420045137,-0.000064232,3.141583066,-0.000027837,0.382692044,0.923875965,2.356175848,0.000016719,0.471959320,0.052287163,0.404947479
1766484281.435200,1766484281.435059547,-0.000028895,3.141504503,0.000003520,0.382694628,0.923874894,2.356170255,0.000046249,0.471918610,0.052271732,0.405424438
1766484281.450162,1766484281.450062275,0.000005701,3.141427538,0.000034228,0.382692904,0.923875606,2.356173984,0.000075183,0.471881531,0.052257648,0.405854309
1766484281.465179,1766484281.465074062,0.000032597,3.141368149,0.000058016,0.382691056,0.923876368,2.356177979,0.000097470,0.471828705,0.052237438,0.406315369
1766484281.480116,1766484281.480047941,0.000010686,3.141419814,0.000038009,0.382693641,0.923875300,2.356172386,0.000077796,0.471773834,0.052216457,0.406712555
1766484281.495098,1766484281.495045185,-0.000037592,3.141531401,-0.000005645,0.382691921,0.923876016,2.356176114,0.000035488,0.471729675,0.052199612,0.407047943
1766484281.510197,1766484281.510066032,-0.000087233,-3.141538858,0.000050590,-0.382692903,-0.923875608,2.356173984,0.000008159,0.471674530,0.052175510,0.407419006
1766484281.525170,1766484281.525062799,-0.000100819,-3.141506101,0.000063134,-0.382695363,-0.923874588,2.356168658,0.000020690,0.471620453,0.052154850,0.407838379
1766484281.540142,1766484281.540060282,-0.000097038,-3.141513025,0.000060062,-0.382693641,-0.923875302,2.356172386,0.000018216,0.471562073,0.052132446,0.408251251
1766484281.555129,1766484281.555051327,-0.000077438,-3.141555636,0.000042855,-0.382691797,-0.923876067,2.356176381,0.000002283,0.471517883,0.052115620,0.408697388
1766484281.570138,1766484281.570052862,-0.000047538,3.141563359,-0.000016354,0.382694504,0.923874946,2.356170522,0.000022629,0.471487152,0.052103973,0.409115326
1766484281.585116,1766484281.585053921,-0.000057367,3.141587860,-0.000025583,0.382692659,0.923875710,2.356174516,0.000013191,0.471425690,0.052080460,0.409542633
1766484281.600129,1766484281.600052834,-0.000082290,-3.141538591,0.000048357,-0.382690689,-0.923876525,2.356178778,0.000009228,0.471355835,0.052053642,0.409950012
1766484281.615130,1766484281.615048170,-0.000082290,-3.141538591,0.000048357,-0.382690689,-0.923876525,2.356178778,0.000009228,0.471355835,0.052053642,0.409950012
1766484281.630153,1766484281.630061626,-0.000117463,-3.141456832,0.000080249,-0.382691793,-0.923876065,2.356176381,0.000040265,0.471308746,0.052032608,0.410321045
1766484281.645174,1766484281.645061016,-0.000109216,-3.141473877,0.000073179,-0.382694377,-0.923874995,2.356170788,0.000033969,0.471280640,0.052022034,0.410759979
