__time,/tool_pose/header/header/stamp,/tool_pose/pose/orientation/pitch,/tool_pose/pose/orientation/roll,/tool_pose/pose/orientation/w,/tool_pose/pose/orientation/x,/tool_pose/pose/orientation/y,/tool_pose/pose/orientation/yaw,/tool_pose/pose/orientation/z,/tool_pose/pose/position/x,/tool_pose/pose/position/y,/tool_pose/pose/position/z
1766484519.067468,1766484519.067369461,-0.000107638,-3.141513291,0.000064908,-0.382692164,-0.923875913,2.356175582,0.000016064,0.413015533,-0.029723608,0.417063202
1766484519.082553,1766484519.082397699,-0.000054874,3.141588925,-0.000024635,0.382693397,0.923875405,2.356172919,0.000012222,0.412986816,-0.029732464,0.417480835
1766484519.097480,1766484519.097372532,-0.000060348,-3.141585996,0.000029151,-0.382691552,-0.923876169,2.356176913,-0.000008472,0.412940765,-0.029742783,0.417887817
1766484519.112484,1766484519.112372875,-0.000073440,-3.141563093,0.000039581,-0.382689583,-0.923876984,2.356181174,-0.000000397,0.412868805,-0.029759117,0.418303528
1766484519.127445,1766484519.127363682,-0.000074482,-3.141559364,0.000040776,-0.382692289,-0.923875863,2.356175315,0.000001126,0.412778595,-0.029779705,0.418713074
1766484519.142532,1766484519.142384291,-0.000061546,-3.141578539,0.000031131,-0.382690444,-0.923876628,2.356179310,-0.000005256,0.412720612,-0.029792801,0.419129486
1766484519.157453,1766484519.157369375,-0.000048325,3.141587594,-0.000021355,0.382688722,0.923877341,2.356183039,0.000011584,0.412684357,-0.029800871,0.419545135
1766484519.172592,1766484519.172408104,-0.000012909,3.141532466,0.000005553,0.382689706,0.923876933,2.356180908,0.000030273,0.412643921,-0.029812410,0.419995361
1766484519.187448,1766484519.187366009,0.000036600,3.141454702,0.000043303,0.382692411,0.923875811,2.356175049,0.000056722,0.412583344,-0.029826120,0.420436615
1766484519.202487,1766484519.202382326,0.000080862,3.141385460,0.000076999,0.382690561,0.923876573,2.356179044,0.000080238,0.412505554,-0.029843803,0.420907166
1766484519.217519,1766484519.217384338,0.000080862,3.141385460,0.000076999,0.382690561,0.923876573,2.356179044,0.000080238,0.412505554,-0.029843803,0.420907166
1766484519.232699,1766484519.232425213,0.000080268,3.141388389,0.000076164,0.382688716,0.923877337,2.356183039,0.000078999,0.412439789,-0.029858702,0.421317566
1766484519.247464,1766484519.247381210,-0.000028394,3.141565489,-0.000007918,0.382693274,0.923875456,2.356173185,0.000017981,0.412340332,-0.029883747,0.421851593
1766484519.262539,1766484519.262390852,-0.000089664,-3.141519417,0.000055433,-0.382691304,-0.923876270,2.356177446,0.000016674,0.412263336,-0.029901274,0.422200165
1766484519.277561,1766484519.277401209,-0.000056965,-3.141570017,0.000030646,-0.382689706,-0.923876933,2.356180908,-0.000000443,0.412186462,-0.029918783,0.422629761
1766484519.292444,1766484519.292366505,-0.000002465,3.141529537,0.000010938,0.382692413,0.923875812,2.356175049,0.000029628,0.412116516,-0.029934700,0.423069641
1766484519.307691,1766484519.307410717,0.000000000,3.141528471,0.000012281,0.382690690,0.923876526,2.356178778,0.000029648,0.412060486,-0.029947353,0.423466339
1766484519.322472,1766484519.322380066,-0.000033761,3.141583599,-0.000013863,0.382688722,0.923877341,2.356183039,0.000010643,0.411997620,-0.029961548,0.423876495
1766484519.337851,1766484519.337424040,-0.000058376,-3.141560163,0.000033183,-0.382694135,-0.923875099,2.356171321,0.000003838,0.411921051,-0.029981504,0.424286499
1766484519.352459,1766484519.352371216,-0.000059722,-3.141555902,0.000034620,-0.382692166,-0.923875914,2.356175582,0.000005549,0.411834595,-0.030001228,0.424706726
1766484519.367480,1766484519.367381096,-0.000035114,3.141592654,-0.000016221,0.382690445,0.923876628,2.356179310,0.000006719,0.411770233,-0.030015829,0.425129852
1766484519.382438,1766484519.382368565,0.000020256,3.141504503,0.000026224,0.382688968,0.923877239,2.356182506,0.000036844,0.411732971,-0.030024149,0.425530273
1766484519.397503,1766484519.397392273,0.000032032,3.141487725,0.000034874,0.382694380,0.923874996,2.356170788,0.000042341,0.411670502,-0.030040808,0.425970276
1766484519.412448,1766484519.412373304,0.000051777,3.141458164,0.000049652,0.382692410,0.923875811,2.356175049,0.000052219,0.411579895,-0.030061504,0.426412811
1766484519.427459,1766484519.427379847,0.000064481,3.141439788,0.000059036,0.382690687,0.923876524,2.356178778,0.000058276,0.411501282,-0.030079397,0.426832977
1766484519.442628,1766484519.442420244,0.000061642,3.141446180,0.000056502,0.382693271,0.923875454,2.356173185,0.000055867,0.411441345,-0.030092934,0.427257050
1766484519.457451,1766484519.457373619,0.000062149,3.141447245,0.000056533,0.382694378,0.923874995,2.356170788,0.000055278,0.411385345,-0.030108099,0.427649933
1766484519.472492,1766484519.472386122,0.000016694,3.141522080,0.000021216,0.382692658,0.923875710,2.356174516,0.000029406,0.411313324,-0.030124498,0.427996338
1766484519.487519,1766484519.487401485,-0.000040828,-3.141568685,0.000023446,-0.382690813,-0.923876475,2.356178511,0.000003260,0.411217133,-0.030146467,0.428371735
