__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484213.935710,9729.000000000,1766484213.000000000,-14.368252695,-3.985284999,-0.076219513,0.267297994,0.364806853,0.241187389
1766484213.951179,9730.000000000,1766484213.000000000,-14.368252695,-3.755364710,-0.533536590,0.267297994,0.369405259,0.241187389
1766484213.967603,9731.000000000,1766484213.000000000,-14.900410202,-2.835683557,-0.762195129,0.270352828,0.370938061,0.244279535
1766484213.983104,9732.000000000,1766484213.000000000,-15.128477705,-3.295524133,-0.762195129,0.271880245,0.372470863,0.222634513
1766484213.999657,9733.000000000,1766484213.000000000,-15.204500206,-3.448804326,-0.762195129,0.268825411,0.375536467,0.235003097
1766484214.015237,9734.000000000,1766484214.000000000,-14.976432703,-4.751685960,-0.457317077,0.264243160,0.374003665,0.233457024
1766484214.031678,9735.000000000,1766484214.000000000,-14.976432703,-4.215205287,-0.990853667,0.267297994,0.374003665,0.241187389
1766484214.048009,9736.000000000,1766484214.000000000,-14.672342699,-3.602084518,-0.457317077,0.268825411,0.374003665,0.238095243
1766484214.063484,9737.000000000,1766484214.000000000,-14.824387701,-3.602084518,-0.533536590,0.270352828,0.369405259,0.241187389
1766484214.079009,9738.000000000,1766484214.000000000,-14.672342699,-3.448804326,-0.685975616,0.268825411,0.372470863,0.241187389
1766484214.095462,9739.000000000,1766484214.000000000,-15.204500206,-3.602084518,-0.685975616,0.268825411,0.374003665,0.244279535
1766484214.111365,9740.000000000,1766484214.000000000,-14.900410202,-3.908644903,-0.609756103,0.267297994,0.370938061,0.231910951
1766484214.127681,9741.000000000,1766484214.000000000,-15.128477705,-4.061925095,-0.762195129,0.265770577,0.370938061,0.228818805
1766484214.143030,9742.000000000,1766484214.000000000,-14.596320198,-3.755364710,-1.067073180,0.265770577,0.370938061,0.238095243
1766484214.159169,9743.000000000,1766484214.000000000,-15.204500206,-4.061925095,-0.304878051,0.265770577,0.375536467,0.228818805
1766484214.175758,9744.000000000,1766484214.000000000,-15.052455204,-3.602084518,-0.457317077,0.268825411,0.369405259,0.238095243
1766484214.191214,9745.000000000,1766484214.000000000,-15.128477705,-3.908644903,-0.304878051,0.268825411,0.370938061,0.241187389
1766484214.207554,9746.000000000,1766484214.000000000,-14.596320198,-4.138565191,-0.609756103,0.268825411,0.369405259,0.231910951
1766484214.223003,9747.000000000,1766484214.000000000,-15.508590210,-3.448804326,-0.533536590,0.267297994,0.375536467,0.238095243
1766484214.239235,9748.000000000,1766484214.000000000,-14.444275196,-4.138565191,-0.533536590,0.268825411,0.366339655,0.238095243
1766484214.255566,9749.000000000,1766484214.000000000,-15.356545208,-3.065603845,-0.228658539,0.270352828,0.372470863,0.236549170
1766484214.271277,9750.000000000,1766484214.000000000,-14.900410202,-3.908644903,-0.381097564,0.267297994,0.370938061,0.231910951
1766484214.287802,9751.000000000,1766484214.000000000,-15.356545208,-3.908644903,-0.152439026,0.267297994,0.370938061,0.231910951
1766484214.303160,9752.000000000,1766484214.000000000,-14.596320198,-3.602084518,-0.685975616,0.270352828,0.370938061,0.225726659
1766484214.319835,9753.000000000,1766484214.000000000,-14.748365200,-4.061925095,-0.533536590,0.270352828,0.374003665,0.231910951
1766484214.335243,9754.000000000,1766484214.000000000,-14.976432703,-3.372164230,-0.381097564,0.270352828,0.367872457,0.241187389
1766484214.351002,9755.000000000,1766484214.000000000,-14.748365200,-3.525444422,-0.152439026,0.264243160,0.367872457,0.244279535
1766484214.367636,9756.000000000,1766484214.000000000,-14.976432703,-3.985284999,-0.304878051,0.270352828,0.374003665,0.241187389
1766484214.383314,9757.000000000,1766484214.000000000,-14.672342699,-3.218884037,-0.457317077,0.271880245,0.372470863,0.247371681
1766484214.398976,9758.000000000,1766484214.000000000,-15.660635212,-4.061925095,-0.457317077,0.270352828,0.374003665,0.244279535
1766484214.415830,9759.000000000,1766484214.000000000,-14.596320198,-3.678724614,-0.457317077,0.267297994,0.377069269,0.235003097
1766484214.431556,9760.000000000,1766484214.000000000,-15.356545208,-3.908644903,-0.152439026,0.267297994,0.370938061,0.231910951
1766484214.447428,9761.000000000,1766484214.000000000,-14.824387701,-4.215205287,-0.228658539,0.267297994,0.377069269,0.231910951
1766484214.462932,9762.000000000,1766484214.000000000,-14.976432703,-3.372164230,-0.381097564,0.270352828,0.367872457,0.241187389
1766484214.479471,9763.000000000,1766484214.000000000,-15.204500206,-2.835683557,-0.533536590,0.270352828,0.367872457,0.238095243
1766484214.495922,9764.000000000,1766484214.000000000,-15.052455204,-2.912323653,-0.533536590,0.267297994,0.375536467,0.244279535
1766484214.511438,9765.000000000,1766484214.000000000,-15.128477705,-3.832004806,-0.228658539,0.267297994,0.364806853,0.250463827
1766484214.526875,9766.000000000,1766484214.000000000,-15.052455204,-3.755364710,-0.228658539,0.267297994,0.369405259,0.231910951
1766484214.543538,9767.000000000,1766484214.000000000,-15.204500206,-3.985284999,-0.076219513,0.267297994,0.375536467,0.228818805
1766484214.558824,9768.000000000,1766484214.000000000,-14.900410202,-3.602084518,-0.381097564,0.264243160,0.372470863,0.231910951
1766484214.575198,9769.000000000,1766484214.000000000,-15.052455204,-4.291845383,-0.228658539,0.267297994,0.369405259,0.225726659
1766484214.590572,9770.000000000,1766484214.000000000,-15.052455204,-4.061925095,-0.685975616,0.270352828,0.370938061,0.238095243
1766484214.607220,9771.000000000,1766484214.000000000,-14.368252695,-3.678724614,-0.457317077,0.267297994,0.369405259,0.247371681
1766484214.623680,9772.000000000,1766484214.000000000,-14.748365200,-3.602084518,-0.381097564,0.270352828,0.374003665,0.231910951
1766484214.639014,9773.000000000,1766484214.000000000,-14.976432703,-4.368485479,-0.228658539,0.270352828,0.367872457,0.235003097
1766484214.655442,9774.000000000,1766484214.000000000,-14.748365200,-3.908644903,-0.457317077,0.267297994,0.367872457,0.231910951
1766484214.671224,9775.000000000,1766484214.000000000,-14.748365200,-3.832004806,-0.533536590,0.261188326,0.374003665,0.238095243
1766484214.687451,9776.000000000,1766484214.000000000,-14.824387701,-3.985284999,-0.609756103,0.270352828,0.370938061,0.235003097
1766484214.702627,9777.000000000,1766484214.000000000,-14.976432703,-3.525444422,-0.381097564,0.267297994,0.367872457,0.235003097
1766484214.719143,9778.000000000,1766484214.000000000,-14.900410202,-3.448804326,-0.381097564,0.267297994,0.370938061,0.238095243
1766484214.734573,9779.000000000,1766484214.000000000,-14.900410202,-4.445125575,-0.533536590,0.267297994,0.372470863,0.231910951
1766484214.751240,9780.000000000,1766484214.000000000,-14.596320198,-3.602084518,-0.381097564,0.270352828,0.369405259,0.238095243
1766484214.766608,9781.000000000,1766484214.000000000,-15.356545208,-4.368485479,-0.304878051,0.267297994,0.372470863,0.244279535
1766484214.783437,9782.000000000,1766484214.000000000,-15.356545208,-3.908644903,-0.304878051,0.264243160,0.377069269,0.231910951
1766484214.798743,9783.000000000,1766484214.000000000,-14.672342699,-3.525444422,-0.457317077,0.267297994,0.372470863,0.235003097
1766484214.815067,9784.000000000,1766484214.000000000,-14.824387701,-4.061925095,-0.762195129,0.270352828,0.370938061,0.228818805
1766484214.831510,9785.000000000,1766484214.000000000,-15.128477705,-3.985284999,-0.381097564,0.267297994,0.372470863,0.235003097
1766484214.846585,9786.000000000,1766484214.000000000,-14.900410202,-4.061925095,-0.381097564,0.264243160,0.372470863,0.238095243
1766484214.862992,9787.000000000,1766484214.000000000,-14.748365200,-3.755364710,-0.685975616,0.270352828,0.367872457,0.238095243
1766484214.879575,9788.000000000,1766484214.000000000,-14.672342699,-3.908644903,-0.533536590,0.268825411,0.372470863,0.241187389
1766484214.894953,9789.000000000,1766484214.000000000,-15.204500206,-4.215205287,-0.228658539,0.267297994,0.366339655,0.235003097
1766484214.911266,9790.000000000,1766484214.000000000,-15.508590210,-4.215205287,-0.609756103,0.261188326,0.372470863,0.235003097
1766484214.927700,9791.000000000,1766484214.000000000,-15.128477705,-3.755364710,-0.533536590,0.265770577,0.370938061,0.238095243
1766484214.942975,9792.000000000,1766484214.000000000,-15.052455204,-4.215205287,-0.609756103,0.268825411,0.369405259,0.225726659
1766484214.959080,9793.000000000,1766484214.000000000,-14.900410202,-4.138565191,-0.762195129,0.264243160,0.372470863,0.244279535
1766484214.974483,9794.000000000,1766484214.000000000,-15.204500206,-3.755364710,-0.381097564,0.265770577,0.374003665,0.238095243
1766484214.991180,9795.000000000,1766484214.000000000,-15.052455204,-3.602084518,-0.914634154,0.268825411,0.369405259,0.244279535
1766484215.007380,9796.000000000,1766484215.000000000,-13.988140189,-3.755364710,-0.838414641,0.265770577,0.366339655,0.244279535
1766484215.022597,9797.000000000,1766484215.000000000,-15.128477705,-3.448804326,-0.457317077,0.268825411,0.370938061,0.241187389
1766484215.039146,9798.000000000,1766484215.000000000,-15.508590210,-4.598405768,-0.609756103,0.261188326,0.372470863,0.227272732
1766484215.055464,9799.000000000,1766484215.000000000,-15.052455204,-4.598405768,-0.304878051,0.264243160,0.375536467,0.224180586
1766484215.071006,9800.000000000,1766484215.000000000,-14.976432703,-3.908644903,-0.457317077,0.268825411,0.367872457,0.228818805
1766484215.087326,9801.000000000,1766484215.000000000,-14.596320198,-4.598405768,-0.685975616,0.264243160,0.364806853,0.224180586
1766484215.102602,9802.000000000,1766484215.000000000,-14.748365200,-3.908644903,-0.914634154,0.267297994,0.369405259,0.238095243
1766484215.119033,9803.000000000,1766484215.000000000,-14.444275196,-3.908644903,-0.609756103,0.267297994,0.372470863,0.250463827
1766484215.135423,9804.000000000,1766484215.000000000,-14.596320198,-2.682403364,-0.609756103,0.268825411,0.369405259,0.238095243
1766484215.150759,9805.000000000,1766484215.000000000,-14.976432703,-3.908644903,-0.457317077,0.268825411,0.367872457,0.241187389
1766484215.167274,9806.000000000,1766484215.000000000,-15.204500206,-3.448804326,-0.762195129,0.265770577,0.375536467,0.241187389
1766484215.182838,9807.000000000,1766484215.000000000,-15.812680214,-4.751685960,-0.381097564,0.267297994,0.369405259,0.219542367
1766484215.199219,9808.000000000,1766484215.000000000,-15.356545208,-4.291845383,-0.457317077,0.267297994,0.374003665,0.241187389
1766484215.214728,9809.000000000,1766484215.000000000,-14.748365200,-3.908644903,-0.457317077,0.261188326,0.374003665,0.225726659
1766484215.231493,9810.000000000,1766484215.000000000,-14.748365200,-3.295524133,-0.609756103,0.265770577,0.374003665,0.231910951
1766484215.247241,9811.000000000,1766484215.000000000,-14.748365200,-3.755364710,-0.381097564,0.270352828,0.367872457,0.238095243
1766484215.262673,9812.000000000,1766484215.000000000,-14.748365200,-3.755364710,-0.685975616,0.270352828,0.367872457,0.238095243
1766484215.278543,9813.000000000,1766484215.000000000,-14.596320198,-3.295524133,-0.457317077,0.265770577,0.369405259,0.244279535
1766484215.295458,9814.000000000,1766484215.000000000,-14.976432703,-3.755364710,-0.533536590,0.267297994,0.374003665,0.241187389
1766484215.310956,9815.000000000,1766484215.000000000,-15.204500206,-3.908644903,-0.762195129,0.264243160,0.370938061,0.235003097
1766484215.326651,9816.000000000,1766484215.000000000,-15.128477705,-3.908644903,-0.457317077,0.268825411,0.372470863,0.247371681
1766484215.343493,9817.000000000,1766484215.000000000,-15.204500206,-3.448804326,-0.304878051,0.267297994,0.367872457,0.231910951
1766484215.359035,9818.000000000,1766484215.000000000,-14.444275196,-3.908644903,-0.762195129,0.267297994,0.372470863,0.244279535
1766484215.374546,9819.000000000,1766484215.000000000,-14.292230194,-3.755364710,-0.533536590,0.270352828,0.367872457,0.238095243
1766484215.391226,9820.000000000,1766484215.000000000,-14.672342699,-3.448804326,-0.685975616,0.268825411,0.372470863,0.228818805
1766484215.406611,9821.000000000,1766484215.000000000,-14.748365200,-3.755364710,-0.381097564,0.270352828,0.367872457,0.238095243
1766484215.422953,9822.000000000,1766484215.000000000,-14.748365200,-4.138565191,-0.609756103,0.268825411,0.374003665,0.238095243
1766484215.439157,9823.000000000,1766484215.000000000,-14.900410202,-4.061925095,-0.762195129,0.264243160,0.372470863,0.244279535
1766484215.454218,9824.000000000,1766484215.000000000,-15.204500206,-3.602084518,-0.685975616,0.268825411,0.374003665,0.244279535
1766484215.470454,9825.000000000,1766484215.000000000,-14.748365200,-3.295524133,-0.609756103,0.265770577,0.374003665,0.231910951
1766484215.486759,9826.000000000,1766484215.000000000,-15.356545208,-4.138565191,-0.457317077,0.268825411,0.366339655,0.238095243
1766484215.502937,9827.000000000,1766484215.000000000,-14.748365200,-3.602084518,-0.381097564,0.273407663,0.367872457,0.244279535
1766484215.519110,9828.000000000,1766484215.000000000,-14.748365200,-2.988963749,-0.533536590,0.267297994,0.367872457,0.238095243
1766484215.534293,9829.000000000,1766484215.000000000,-14.748365200,-4.445125575,-0.685975616,0.267297994,0.367872457,0.238095243
1766484215.550841,9830.000000000,1766484215.000000000,-14.596320198,-3.295524133,-0.304878051,0.265770577,0.369405259,0.238095243
1766484215.567204,9831.000000000,1766484215.000000000,-15.660635212,-3.755364710,-0.533536590,0.265770577,0.374003665,0.238095243
1766484215.582524,9832.000000000,1766484215.000000000,-15.128477705,-3.908644903,-0.457317077,0.268825411,0.372470863,0.235003097
1766484215.599145,9833.000000000,1766484215.000000000,-14.596320198,-3.602084518,-0.762195129,0.268825411,0.370938061,0.231910951
1766484215.614513,9834.000000000,1766484215.000000000,-15.204500206,-4.061925095,-0.152439026,0.265770577,0.375536467,0.235003097
1766484215.631174,9835.000000000,1766484215.000000000,-15.052455204,-4.291845383,-0.457317077,0.265770577,0.369405259,0.238095243
1766484215.646730,9836.000000000,1766484215.000000000,-14.292230194,-2.988963749,-0.838414641,0.265770577,0.375536467,0.247371681
1766484215.662340,9837.000000000,1766484215.000000000,-14.520297697,-3.602084518,-0.228658539,0.261188326,0.367872457,0.241187389
1766484215.678876,9838.000000000,1766484215.000000000,-15.052455204,-3.602084518,-0.381097564,0.270352828,0.369405259,0.231910951
1766484215.694271,9839.000000000,1766484215.000000000,-14.748365200,-4.061925095,-0.381097564,0.270352828,0.374003665,0.238095243
1766484215.710659,9840.000000000,1766484215.000000000,-14.824387701,-3.678724614,-0.304878051,0.267297994,0.369405259,0.222634513
1766484215.727108,9841.000000000,1766484215.000000000,-14.900410202,-3.448804326,-0.381097564,0.267297994,0.370938061,0.238095243
1766484215.742375,9842.000000000,1766484215.000000000,-14.824387701,-3.755364710,-0.304878051,0.264243160,0.369405259,0.241187389
1766484215.759151,9843.000000000,1766484215.000000000,-15.052455204,-3.832004806,-0.381097564,0.270352828,0.367872457,0.247371681
1766484215.774678,9844.000000000,1766484215.000000000,-15.128477705,-3.832004806,-0.381097564,0.270352828,0.372470863,0.241187389
1766484215.791130,9845.000000000,1766484215.000000000,-14.520297697,-4.138565191,-0.457317077,0.267297994,0.374003665,0.247371681
1766484215.806543,9846.000000000,1766484215.000000000,-14.520297697,-3.525444422,-0.533536590,0.267297994,0.367872457,0.235003097
1766484215.822224,9847.000000000,1766484215.000000000,-14.216207692,-4.291845383,-0.533536590,0.264243160,0.366339655,0.233457024
1766484215.838682,9848.000000000,1766484215.000000000,-14.672342699,-3.832004806,-0.457317077,0.270352828,0.372470863,0.235003097
1766484215.854218,9849.000000000,1766484215.000000000,-15.128477705,-3.908644903,-0.228658539,0.270352828,0.370938061,0.222634513
1766484215.870955,9850.000000000,1766484215.000000000,-15.660635212,-3.602084518,-0.609756103,0.270352828,0.374003665,0.231910951
1766484215.886214,9851.000000000,1766484215.000000000,-14.520297697,-3.678724614,-0.304878051,0.267297994,0.374003665,0.235003097
1766484215.902768,9852.000000000,1766484215.000000000,-14.976432703,-3.295524133,-0.533536590,0.270352828,0.367872457,0.247371681
1766484215.918341,9853.000000000,1766484215.000000000,-14.748365200,-3.448804326,-0.457317077,0.267297994,0.367872457,0.238095243
1766484215.934843,9854.000000000,1766484215.000000000,-15.204500206,-4.138565191,-0.609756103,0.270352828,0.374003665,0.231910951
1766484215.950132,9855.000000000,1766484215.000000000,-15.128477705,-4.138565191,-0.228658539,0.264243160,0.372470863,0.235003097
1766484215.966569,9856.000000000,1766484215.000000000,-15.204500206,-4.598405768,-0.457317077,0.262715743,0.375536467,0.233457024
1766484215.983008,9857.000000000,1766484215.000000000,-14.976432703,-4.061925095,-0.990853667,0.265770577,0.369405259,0.241187389
1766484215.998180,9858.000000000,1766484215.000000000,-15.204500206,-3.755364710,-0.381097564,0.267297994,0.366339655,0.235003097
1766484216.014490,9859.000000000,1766484216.000000000,-15.204500206,-4.215205287,-0.381097564,0.268825411,0.374003665,0.225726659
1766484216.030761,9860.000000000,1766484216.000000000,-14.824387701,-3.755364710,-0.838414641,0.267297994,0.370938061,0.235003097
1766484216.047097,9861.000000000,1766484216.000000000,-15.204500206,-4.598405768,-0.762195129,0.270352828,0.370938061,0.235003097
1766484216.062497,9862.000000000,1766484216.000000000,-14.444275196,-3.755364710,-0.609756103,0.270352828,0.372470863,0.244279535
1766484216.078922,9863.000000000,1766484216.000000000,-14.596320198,-3.295524133,-1.067073180,0.265770577,0.370938061,0.231910951
1766484216.094176,9864.000000000,1766484216.000000000,-14.292230194,-3.755364710,-0.685975616,0.267297994,0.369405259,0.222634513
1766484216.110373,9865.000000000,1766484216.000000000,-15.204500206,-3.755364710,-0.838414641,0.265770577,0.374003665,0.231910951
1766484216.126705,9866.000000000,1766484216.000000000,-15.052455204,-3.908644903,-0.609756103,0.268825411,0.367872457,0.247371681
1766484216.142067,9867.000000000,1766484216.000000000,-15.128477705,-3.755364710,-0.457317077,0.271880245,0.370938061,0.228818805
1766484216.158280,9868.000000000,1766484216.000000000,-15.204500206,-3.755364710,-0.685975616,0.265770577,0.374003665,0.238095243
1766484216.174505,9869.000000000,1766484216.000000000,-14.444275196,-4.291845383,-0.838414641,0.268825411,0.372470863,0.242733462
1766484216.190789,9870.000000000,1766484216.000000000,-14.140185191,-3.602084518,-0.533536590,0.268825411,0.366339655,0.239641316
1766484216.206139,9871.000000000,1766484216.000000000,-15.128477705,-4.904966152,-0.457317077,0.268825411,0.372470863,0.233457024
1766484216.222291,9872.000000000,1766484216.000000000,-14.900410202,-3.908644903,-0.838414641,0.265770577,0.372470863,0.236549170
1766484216.238439,9873.000000000,1766484216.000000000,-15.508590210,-3.448804326,-0.762195129,0.265770577,0.375536467,0.230364878
1766484216.254519,9874.000000000,1766484216.000000000,-15.508590210,-4.368485479,-0.609756103,0.268825411,0.367872457,0.233457024
1766484216.270723,9875.000000000,1766484216.000000000,-14.748365200,-3.448804326,-0.609756103,0.265770577,0.367872457,0.242733462
1766484216.285988,9876.000000000,1766484216.000000000,-14.444275196,-3.908644903,-0.762195129,0.262715743,0.374003665,0.233457024
1766484216.302393,9877.000000000,1766484216.000000000,-14.292230194,-4.138565191,-0.762195129,0.268825411,0.369405259,0.233457024
1766484216.317856,9878.000000000,1766484216.000000000,-14.140185191,-4.138565191,-0.457317077,0.262715743,0.364806853,0.236549170
1766484216.335166,9879.000000000,1766484216.000000000,-14.976432703,-3.295524133,-0.762195129,0.265770577,0.366339655,0.242733462
1766484216.350371,9880.000000000,1766484216.000000000,-14.748365200,-4.291845383,-0.457317077,0.265770577,0.369405259,0.222634513
1766484216.366503,9881.000000000,1766484216.000000000,-14.748365200,-3.295524133,-1.067073180,0.265770577,0.370938061,0.233457024
1766484216.382745,9882.000000000,1766484216.000000000,-14.596320198,-4.138565191,-0.533536590,0.268825411,0.369405259,0.236549170
1766484216.397990,9883.000000000,1766484216.000000000,-15.204500206,-4.368485479,-0.685975616,0.262715743,0.369405259,0.233457024
1766484216.414286,9884.000000000,1766484216.000000000,-14.596320198,-3.602084518,-0.838414641,0.268825411,0.369405259,0.242733462
1766484216.430575,9885.000000000,1766484216.000000000,-15.204500206,-4.291845383,-0.533536590,0.268825411,0.367872457,0.230364878
1766484216.445768,9886.000000000,1766484216.000000000,-14.748365200,-3.602084518,-0.457317077,0.268825411,0.363274051,0.236549170
1766484216.462495,9887.000000000,1766484216.000000000,-14.596320198,-3.908644903,-0.762195129,0.265770577,0.364806853,0.236549170
1766484216.478130,9888.000000000,1766484216.000000000,-14.900410202,-4.061925095,-0.609756103,0.267297994,0.372470863,0.231910951
1766484216.494378,9889.000000000,1766484216.000000000,-14.900410202,-3.755364710,-0.914634154,0.270352828,0.372470863,0.238095243
1766484216.509672,9890.000000000,1766484216.000000000,-15.204500206,-3.755364710,-0.762195129,0.267297994,0.370938061,0.228818805
1766484216.526032,9891.000000000,1766484216.000000000,-14.444275196,-3.295524133,-0.838414641,0.267297994,0.374003665,0.228818805
1766484216.542317,9892.000000000,1766484216.000000000,-15.052455204,-3.602084518,-0.914634154,0.268825411,0.370938061,0.231910951
1766484216.558695,9893.000000000,1766484216.000000000,-14.672342699,-4.061925095,-0.457317077,0.271880245,0.372470863,0.225726659
1766484216.574250,9894.000000000,1766484216.000000000,-14.292230194,-3.295524133,-0.533536590,0.270352828,0.367872457,0.244279535
1766484216.590706,9895.000000000,1766484216.000000000,-14.672342699,-3.755364710,-0.457317077,0.267297994,0.366339655,0.228818805
1766484216.606014,9896.000000000,1766484216.000000000,-15.356545208,-3.908644903,-0.304878051,0.264243160,0.374003665,0.235003097
1766484216.622253,9897.000000000,1766484216.000000000,-15.204500206,-4.215205287,-0.762195129,0.267297994,0.370938061,0.235003097
1766484216.638757,9898.000000000,1766484216.000000000,-14.672342699,-4.061925095,-0.609756103,0.270352828,0.366339655,0.235003097
1766484216.654066,9899.000000000,1766484216.000000000,-14.596320198,-3.755364710,-1.067073180,0.265770577,0.370938061,0.238095243
1766484216.670603,9900.000000000,1766484216.000000000,-14.444275196,-4.291845383,-0.533536590,0.265770577,0.366339655,0.230364878
1766484216.686259,9901.000000000,1766484216.000000000,-14.900410202,-2.835683557,-0.762195129,0.270352828,0.370938061,0.245825608
1766484216.701803,9902.000000000,1766484216.000000000,-14.520297697,-3.295524133,-0.914634154,0.270352828,0.375536467,0.244279535
1766484216.718293,9903.000000000,1766484216.000000000,-14.748365200,-4.138565191,-0.685975616,0.264243160,0.367872457,0.238095243
1766484216.733890,9904.000000000,1766484216.000000000,-14.976432703,-3.755364710,-0.685975616,0.267297994,0.374003665,0.235003097
1766484216.750489,9905.000000000,1766484216.000000000,-15.052455204,-3.755364710,-0.762195129,0.265770577,0.370938061,0.231910951
1766484216.766054,9906.000000000,1766484216.000000000,-14.824387701,-3.755364710,-0.685975616,0.267297994,0.370938061,0.228818805
1766484216.782955,9907.000000000,1766484216.000000000,-14.900410202,-4.368485479,-0.838414641,0.268825411,0.372470863,0.224180586
1766484216.798344,9908.000000000,1766484216.000000000,-14.140185191,-3.755364710,-0.838414641,0.262715743,0.366339655,0.239641316
1766484216.813854,9909.000000000,1766484216.000000000,-14.444275196,-3.602084518,-0.838414641,0.262715743,0.372470863,0.242733462
1766484216.830451,9910.000000000,1766484216.000000000,-15.052455204,-3.602084518,-0.838414641,0.268825411,0.369405259,0.236549170
1766484216.846057,9911.000000000,1766484216.000000000,-14.976432703,-4.368485479,-0.838414641,0.268825411,0.367872457,0.233457024
1766484216.862574,9912.000000000,1766484216.000000000,-15.356545208,-4.138565191,-0.457317077,0.262715743,0.370938061,0.224180586
1766484216.878303,9913.000000000,1766484216.000000000,-14.672342699,-3.755364710,-0.685975616,0.261188326,0.372470863,0.228818805
1766484216.894003,9914.000000000,1766484216.000000000,-15.356545208,-3.908644903,-0.381097564,0.270352828,0.370938061,0.225726659
1766484216.910747,9915.000000000,1766484216.000000000,-15.128477705,-4.445125575,-0.609756103,0.268825411,0.372470863,0.235003097
1766484216.926363,9916.000000000,1766484216.000000000,-14.520297697,-3.295524133,-0.762195129,0.268825411,0.367872457,0.253555973
1766484216.942135,9917.000000000,1766484216.000000000,-14.976432703,-3.755364710,-0.838414641,0.267297994,0.374003665,0.241187389
1766484216.958739,9918.000000000,1766484216.000000000,-15.204500206,-2.988963749,-0.304878051,0.265770577,0.375536467,0.255102046
1766484216.974419,9919.000000000,1766484216.000000000,-15.128477705,-3.908644903,-0.685975616,0.265770577,0.372470863,0.225726659
1766484216.989967,9920.000000000,1766484216.000000000,-15.356545208,-4.138565191,-0.533536590,0.264243160,0.372470863,0.231910951
1766484217.006707,9921.000000000,1766484217.000000000,-15.356545208,-4.215205287,-0.914634154,0.267297994,0.374003665,0.235003097
1766484217.022575,9922.000000000,1766484217.000000000,-15.128477705,-4.061925095,-0.457317077,0.265770577,0.372470863,0.241187389
1766484217.038434,9923.000000000,1766484217.000000000,-15.052455204,-3.908644903,-0.762195129,0.267297994,0.375536467,0.244279535
1766484217.053790,9924.000000000,1766484217.000000000,-14.672342699,-4.215205287,-0.762195129,0.267297994,0.366339655,0.235003097
1766484217.070518,9925.000000000,1766484217.000000000,-15.204500206,-3.448804326,-0.609756103,0.267297994,0.367872457,0.231910951
1766484217.086280,9926.000000000,1766484217.000000000,-14.216207692,-3.832004806,-0.457317077,0.270352828,0.372470863,0.241187389
1766484217.101624,9927.000000000,1766484217.000000000,-14.748365200,-4.521765672,-0.304878051,0.264243160,0.367872457,0.224180586
1766484217.118356,9928.000000000,1766484217.000000000,-14.976432703,-3.678724614,-0.304878051,0.267297994,0.374003665,0.228818805
1766484217.134065,9929.000000000,1766484217.000000000,-15.204500206,-3.602084518,-0.152439026,0.270352828,0.374003665,0.231910951
1766484217.149549,9930.000000000,1766484217.000000000,-14.900410202,-3.525444422,-0.533536590,0.264243160,0.372470863,0.238095243
1766484217.166517,9931.000000000,1766484217.000000000,-14.976432703,-3.678724614,-0.304878051,0.267297994,0.374003665,0.241187389
1766484217.182194,9932.000000000,1766484217.000000000,-15.356545208,-3.755364710,-0.228658539,0.264243160,0.370938061,0.247371681
1766484217.197880,9933.000000000,1766484217.000000000,-14.444275196,-4.061925095,-0.609756103,0.270352828,0.374003665,0.235003097
1766484217.214401,9934.000000000,1766484217.000000000,-15.204500206,-3.985284999,-0.457317077,0.271880245,0.374003665,0.231910951
1766484217.230044,9935.000000000,1766484217.000000000,-14.748365200,-4.215205287,-0.533536590,0.267297994,0.374003665,0.238095243
1766484217.245826,9936.000000000,1766484217.000000000,-14.900410202,-4.445125575,-0.533536590,0.267297994,0.372470863,0.231910951
1766484217.262485,9937.000000000,1766484217.000000000,-15.660635212,-3.755364710,-0.304878051,0.267297994,0.374003665,0.238095243
1766484217.278056,9938.000000000,1766484217.000000000,-15.204500206,-4.061925095,-0.304878051,0.270352828,0.374003665,0.244279535
1766484217.293747,9939.000000000,1766484217.000000000,-14.976432703,-3.678724614,-0.609756103,0.267297994,0.374003665,0.241187389
1766484217.309502,9940.000000000,1766484217.000000000,-14.748365200,-3.678724614,-0.457317077,0.261188326,0.375536467,0.235003097
1766484217.326638,9941.000000000,1766484217.000000000,-15.508590210,-3.832004806,-0.304878051,0.270352828,0.367872457,0.228818805
1766484217.342196,9942.000000000,1766484217.000000000,-15.128477705,-3.908644903,-0.228658539,0.270352828,0.370938061,0.235003097
1766484217.357752,9943.000000000,1766484217.000000000,-14.292230194,-3.448804326,-0.457317077,0.267297994,0.367872457,0.231910951
1766484217.374498,9944.000000000,1766484217.000000000,-14.596320198,-3.755364710,-0.609756103,0.265770577,0.370938061,0.231910951
1766484217.389961,9945.000000000,1766484217.000000000,-14.824387701,-4.215205287,-0.838414641,0.267297994,0.370938061,0.241187389
1766484217.405614,9946.000000000,1766484217.000000000,-14.824387701,-3.755364710,-0.838414641,0.267297994,0.370938061,0.235003097
1766484217.422367,9947.000000000,1766484217.000000000,-15.356545208,-3.602084518,-0.533536590,0.264243160,0.370938061,0.225726659
1766484217.437889,9948.000000000,1766484217.000000000,-14.672342699,-2.988963749,-0.381097564,0.265770577,0.370938061,0.241187389
