__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484476.550707,26149.000000000,1766484476.000000000,-14.520297697,-4.138565191,-0.533536590,0.248968989,0.355610042,0.241187389
1766484476.566433,26150.000000000,1766484476.000000000,-14.900410202,-3.755364710,-0.914634154,0.256606074,0.354077240,0.259740265
1766484476.583134,26151.000000000,1766484476.000000000,-13.912117688,-3.985284999,-0.762195129,0.252023823,0.361741249,0.255102046
1766484476.598843,26152.000000000,1766484476.000000000,-14.520297697,-4.445125575,-1.067073180,0.247441572,0.363274051,0.252009900
1766484476.614512,26153.000000000,1766484476.000000000,-15.128477705,-3.908644903,-0.762195129,0.242859320,0.361741249,0.241187389
1766484476.630380,26154.000000000,1766484476.000000000,-15.128477705,-3.908644903,-1.067073180,0.259660909,0.347946032,0.238095243
1766484476.647337,26155.000000000,1766484476.000000000,-14.596320198,-3.908644903,-0.990853667,0.245914155,0.344880429,0.248917754
1766484476.662914,26156.000000000,1766484476.000000000,-14.368252695,-3.678724614,-1.219512206,0.232167401,0.355610042,0.252009900
1766484476.678433,26157.000000000,1766484476.000000000,-15.052455204,-4.061925095,-0.838414641,0.258133491,0.363274051,0.241187389
1766484476.695199,26158.000000000,1766484476.000000000,-14.520297697,-3.985284999,-1.067073180,0.238277069,0.361741249,0.255102046
1766484476.710783,26159.000000000,1766484476.000000000,-14.900410202,-3.525444422,-1.371951231,0.256606074,0.354077240,0.262832411
1766484476.726484,26160.000000000,1766484476.000000000,-13.760072686,-4.291845383,-1.067073180,0.248968989,0.351011636,0.248917754
1766484476.742950,26161.000000000,1766484476.000000000,-14.748365200,-4.675045864,-0.914634154,0.232167401,0.347946032,0.245825608
1766484476.758494,26162.000000000,1766484476.000000000,-14.368252695,-4.291845383,-1.524390257,0.241331903,0.351011636,0.242733462
1766484476.775233,26163.000000000,1766484476.000000000,-15.128477705,-5.058246344,-0.914634154,0.242859320,0.360208448,0.248917754
1766484476.790685,26164.000000000,1766484476.000000000,-14.900410202,-4.215205287,-0.990853667,0.245914155,0.367872457,0.252009900
1766484476.806355,26165.000000000,1766484476.000000000,-14.216207692,-4.598405768,-0.990853667,0.255078657,0.357142844,0.252009900
1766484476.823019,26166.000000000,1766484476.000000000,-14.596320198,-3.985284999,-1.371951231,0.245914155,0.344880429,0.238095243
1766484476.838665,26167.000000000,1766484476.000000000,-14.900410202,-3.602084518,-0.914634154,0.233694818,0.346413230,0.242733462
1766484476.854427,26168.000000000,1766484476.000000000,-14.824387701,-3.908644903,-1.219512206,0.239804486,0.354077240,0.258194192
1766484476.871246,26169.000000000,1766484476.000000000,-13.988140189,-3.985284999,-0.990853667,0.258133491,0.360208448,0.252009900
1766484476.886764,26170.000000000,1766484476.000000000,-14.520297697,-4.138565191,-0.990853667,0.241331903,0.351011636,0.235003097
1766484476.902419,26171.000000000,1766484476.000000000,-14.672342699,-4.445125575,-1.295731719,0.253551240,0.351011636,0.239641316
1766484476.919273,26172.000000000,1766484476.000000000,-15.356545208,-4.291845383,-1.067073180,0.244386737,0.346413230,0.242733462
1766484476.934885,26173.000000000,1766484476.000000000,-15.128477705,-3.678724614,-1.219512206,0.239804486,0.347946032,0.248917754
1766484476.950612,26174.000000000,1766484476.000000000,-15.052455204,-3.985284999,-1.371951231,0.244386737,0.354077240,0.258194192
1766484476.966412,26175.000000000,1766484476.000000000,-14.216207692,-3.908644903,-1.067073180,0.247441572,0.354077240,0.245825608
1766484476.983077,26176.000000000,1766484476.000000000,-14.064162690,-4.215205287,-1.295731719,0.252023823,0.363274051,0.258194192
1766484476.998688,26177.000000000,1766484476.000000000,-13.912117688,-4.215205287,-1.067073180,0.245914155,0.354077240,0.252009900
1766484477.014413,26178.000000000,1766484477.000000000,-14.900410202,-4.368485479,-1.448170744,0.242859320,0.343347627,0.239641316
1766484477.030261,26179.000000000,1766484477.000000000,-14.900410202,-4.291845383,-1.067073180,0.248968989,0.341814825,0.248917754
1766484477.047068,26180.000000000,1766484477.000000000,-14.900410202,-4.138565191,-1.143292693,0.238277069,0.347946032,0.258194192
1766484477.062465,26181.000000000,1766484477.000000000,-14.520297697,-3.985284999,-0.990853667,0.245914155,0.357142844,0.236549170
1766484477.079229,26182.000000000,1766484477.000000000,-14.824387701,-4.291845383,-1.143292693,0.242859320,0.354077240,0.252009900
1766484477.094777,26183.000000000,1766484477.000000000,-14.216207692,-3.985284999,-1.600609770,0.245914155,0.351011636,0.261286338
1766484477.110463,26184.000000000,1766484477.000000000,-14.444275196,-4.215205287,-1.295731719,0.250496406,0.347946032,0.239641316
1766484477.127306,26185.000000000,1766484477.000000000,-14.596320198,-4.215205287,-1.295731719,0.245914155,0.346413230,0.252009900
1766484477.142872,26186.000000000,1766484477.000000000,-14.520297697,-3.908644903,-1.143292693,0.233694818,0.351011636,0.245825608
1766484477.158500,26187.000000000,1766484477.000000000,-14.976432703,-4.598405768,-0.914634154,0.242859320,0.344880429,0.236549170
1766484477.174279,26188.000000000,1766484477.000000000,-15.280522707,-3.678724614,-1.219512206,0.239804486,0.351011636,0.242733462
1766484477.191130,26189.000000000,1766484477.000000000,-15.128477705,-4.368485479,-1.067073180,0.242859320,0.361741249,0.245825608
1766484477.206560,26190.000000000,1766484477.000000000,-14.672342699,-4.215205287,-1.448170744,0.245914155,0.358675646,0.252009900
1766484477.222290,26191.000000000,1766484477.000000000,-14.976432703,-3.908644903,-1.448170744,0.245914155,0.344880429,0.248917754
1766484477.239086,26192.000000000,1766484477.000000000,-15.356545208,-4.368485479,-1.371951231,0.233694818,0.344880429,0.239641316
1766484477.254539,26193.000000000,1766484477.000000000,-15.660635212,-4.061925095,-1.067073180,0.235222235,0.346413230,0.245825608
1766484477.271207,26194.000000000,1766484477.000000000,-14.672342699,-3.985284999,-0.685975616,0.252023823,0.355610042,0.262832411
1766484477.286778,26195.000000000,1766484477.000000000,-14.672342699,-4.675045864,-1.219512206,0.245914155,0.361741249,0.258194192
1766484477.302413,26196.000000000,1766484477.000000000,-14.976432703,-4.675045864,-1.371951231,0.247441572,0.347946032,0.236549170
1766484477.318079,26197.000000000,1766484477.000000000,-15.052455204,-4.291845383,-1.295731719,0.244386737,0.340282023,0.248917754
1766484477.334731,26198.000000000,1766484477.000000000,-14.596320198,-3.678724614,-1.295731719,0.238277069,0.341814825,0.245825608
1766484477.350479,26199.000000000,1766484477.000000000,-14.748365200,-4.521765672,-1.295731719,0.250496406,0.343347627,0.242733462
1766484477.366101,26200.000000000,1766484477.000000000,-14.672342699,-4.138565191,-1.295731719,0.245914155,0.351011636,0.258194192
1766484477.383027,26201.000000000,1766484477.000000000,-15.280522707,-4.061925095,-1.067073180,0.242859320,0.351011636,0.248917754
1766484477.398506,26202.000000000,1766484477.000000000,-14.824387701,-4.675045864,-0.990853667,0.245914155,0.354077240,0.245825608
1766484477.414290,26203.000000000,1766484477.000000000,-15.052455204,-3.755364710,-1.219512206,0.244386737,0.340282023,0.242733462
1766484477.431379,26204.000000000,1766484477.000000000,-14.900410202,-3.755364710,-1.371951231,0.235222235,0.341814825,0.242733462
1766484477.446941,26205.000000000,1766484477.000000000,-15.204500206,-4.368485479,-0.990853667,0.239804486,0.347946032,0.245825608
1766484477.462540,26206.000000000,1766484477.000000000,-14.976432703,-4.138565191,-1.219512206,0.247441572,0.347946032,0.248917754
1766484477.478363,26207.000000000,1766484477.000000000,-14.596320198,-4.215205287,-1.524390257,0.245914155,0.346413230,0.252009900
1766484477.495036,26208.000000000,1766484477.000000000,-14.900410202,-4.675045864,-1.143292693,0.244386737,0.346413230,0.261286338
1766484477.510476,26209.000000000,1766484477.000000000,-14.444275196,-4.368485479,-1.371951231,0.247441572,0.347946032,0.241187389
1766484477.525915,26210.000000000,1766484477.000000000,-15.052455204,-4.368485479,-1.219512206,0.239804486,0.346413230,0.245825608
1766484477.542440,26211.000000000,1766484477.000000000,-14.900410202,-4.215205287,-0.762195129,0.245914155,0.340282023,0.241187389
1766484477.557930,26212.000000000,1766484477.000000000,-14.444275196,-4.445125575,-1.067073180,0.238277069,0.337216419,0.241187389
1766484477.574601,26213.000000000,1766484477.000000000,-15.052455204,-3.908644903,-0.762195129,0.239804486,0.346413230,0.258194192
1766484477.590405,26214.000000000,1766484477.000000000,-14.748365200,-4.138565191,-1.067073180,0.253551240,0.347946032,0.242733462
1766484477.605904,26215.000000000,1766484477.000000000,-13.684050185,-4.061925095,-1.524390257,0.248968989,0.346413230,0.245825608
1766484477.622669,26216.000000000,1766484477.000000000,-14.900410202,-4.828326056,-0.990853667,0.239804486,0.340282023,0.231910951
1766484477.638470,26217.000000000,1766484477.000000000,-14.748365200,-4.521765672,-1.067073180,0.242859320,0.338749221,0.248917754
1766484477.653968,26218.000000000,1766484477.000000000,-14.748365200,-5.134886441,-1.143292693,0.230639983,0.343347627,0.247371681
1766484477.670729,26219.000000000,1766484477.000000000,-15.128477705,-4.598405768,-1.295731719,0.242859320,0.347946032,0.248917754
1766484477.686626,26220.000000000,1766484477.000000000,-15.432567709,-4.368485479,-1.143292693,0.239804486,0.355610042,0.252009900
1766484477.702364,26221.000000000,1766484477.000000000,-15.052455204,-4.521765672,-1.067073180,0.259660909,0.355610042,0.258194192
1766484477.717890,26222.000000000,1766484477.000000000,-15.052455204,-4.215205287,-0.685975616,0.244386737,0.337216419,0.248917754
1766484477.734666,26223.000000000,1766484477.000000000,-15.356545208,-4.751685960,-1.067073180,0.238277069,0.334150815,0.255102046
1766484477.750365,26224.000000000,1766484477.000000000,-15.052455204,-4.291845383,-1.067073180,0.233694818,0.338749221,0.245825608
1766484477.766868,26225.000000000,1766484477.000000000,-14.748365200,-4.368485479,-0.914634154,0.244386737,0.341814825,0.252009900
1766484477.782458,26226.000000000,1766484477.000000000,-15.432567709,-4.675045864,-0.762195129,0.242859320,0.355610042,0.258194192
1766484477.798092,26227.000000000,1766484477.000000000,-15.052455204,-3.908644903,-1.067073180,0.253551240,0.332618013,0.252009900
1766484477.814789,26228.000000000,1766484477.000000000,-15.508590210,-4.215205287,-0.990853667,0.235222235,0.331085211,0.242733462
1766484477.830473,26229.000000000,1766484477.000000000,-14.596320198,-4.751685960,-1.295731719,0.242859320,0.334150815,0.252009900
1766484477.845860,26230.000000000,1766484477.000000000,-14.748365200,-4.521765672,-1.219512206,0.242859320,0.338749221,0.255102046
1766484477.862556,26231.000000000,1766484477.000000000,-15.204500206,-4.598405768,-1.219512206,0.233694818,0.343347627,0.248917754
1766484477.878251,26232.000000000,1766484477.000000000,-14.292230194,-4.061925095,-1.371951231,0.255078657,0.344880429,0.258194192
1766484477.893988,26233.000000000,1766484477.000000000,-14.596320198,-4.445125575,-1.371951231,0.245914155,0.344880429,0.248917754
1766484477.910591,26234.000000000,1766484477.000000000,-15.128477705,-3.985284999,-0.990853667,0.230639983,0.341814825,0.245825608
1766484477.926305,26235.000000000,1766484477.000000000,-15.356545208,-3.985284999,-1.295731719,0.244386737,0.344880429,0.258194192
1766484477.941969,26236.000000000,1766484477.000000000,-14.900410202,-4.291845383,-1.371951231,0.242859320,0.340282023,0.245825608
1766484477.958715,26237.000000000,1766484477.000000000,-14.596320198,-3.755364710,-1.219512206,0.241331903,0.340282023,0.255102046
1766484477.974506,26238.000000000,1766484477.000000000,-14.596320198,-4.598405768,-0.990853667,0.239804486,0.344880429,0.248917754
1766484477.990272,26239.000000000,1766484477.000000000,-14.444275196,-4.215205287,-1.676829283,0.244386737,0.346413230,0.261286338
1766484478.006837,26240.000000000,1766484478.000000000,-14.900410202,-4.598405768,-1.600609770,0.245914155,0.340282023,0.264378484
1766484478.022468,26241.000000000,1766484478.000000000,-14.596320198,-4.675045864,-1.524390257,0.252023823,0.338749221,0.258194192
1766484478.038273,26242.000000000,1766484478.000000000,-13.988140189,-4.521765672,-1.067073180,0.233694818,0.337216419,0.261286338
1766484478.053987,26243.000000000,1766484478.000000000,-14.748365200,-3.525444422,-1.448170744,0.233694818,0.343347627,0.261286338
1766484478.070510,26244.000000000,1766484478.000000000,-14.900410202,-4.675045864,-1.524390257,0.252023823,0.344880429,0.258194192
1766484478.086274,26245.000000000,1766484478.000000000,-15.128477705,-4.675045864,-1.448170744,0.245914155,0.351011636,0.245825608
1766484478.101881,26246.000000000,1766484478.000000000,-14.140185191,-3.985284999,-1.448170744,0.236749652,0.346413230,0.264378484
1766484478.118755,26247.000000000,1766484478.000000000,-14.748365200,-4.291845383,-1.448170744,0.241331903,0.343347627,0.248917754
1766484478.134425,26248.000000000,1766484478.000000000,-15.356545208,-4.061925095,-1.219512206,0.239804486,0.328019608,0.261286338
1766484478.150231,26249.000000000,1766484478.000000000,-14.976432703,-4.291845383,-1.295731719,0.233694818,0.338749221,0.245825608
1766484478.165997,26250.000000000,1766484478.000000000,-14.596320198,-4.061925095,-1.143292693,0.239804486,0.344880429,0.255102046
1766484478.182750,26251.000000000,1766484478.000000000,-14.216207692,-4.598405768,-1.600609770,0.247441572,0.355610042,0.255102046
1766484478.198380,26252.000000000,1766484478.000000000,-15.356545208,-3.985284999,-1.219512206,0.244386737,0.344880429,0.264378484
1766484478.214052,26253.000000000,1766484478.000000000,-14.748365200,-4.215205287,-1.067073180,0.235222235,0.324954004,0.248917754
1766484478.230800,26254.000000000,1766484478.000000000,-15.052455204,-4.598405768,-1.143292693,0.239804486,0.335683617,0.248917754
1766484478.246527,26255.000000000,1766484478.000000000,-15.204500206,-4.215205287,-0.990853667,0.235222235,0.338749221,0.248917754
1766484478.262183,26256.000000000,1766484478.000000000,-15.052455204,-4.368485479,-1.371951231,0.239804486,0.346413230,0.252009900
1766484478.278879,26257.000000000,1766484478.000000000,-14.672342699,-4.291845383,-1.371951231,0.242859320,0.351011636,0.258194192
1766484478.294427,26258.000000000,1766484478.000000000,-14.900410202,-4.215205287,-1.371951231,0.238277069,0.347946032,0.258194192
1766484478.310427,26259.000000000,1766484478.000000000,-14.140185191,-4.751685960,-0.990853667,0.241331903,0.340282023,0.241187389
1766484478.326123,26260.000000000,1766484478.000000000,-14.900410202,-4.368485479,-1.219512206,0.245914155,0.328019608,0.248917754
1766484478.341782,26261.000000000,1766484478.000000000,-15.204500206,-3.678724614,-1.295731719,0.238277069,0.331085211,0.258194192
1766484478.358518,26262.000000000,1766484478.000000000,-13.988140189,-4.445125575,-0.914634154,0.244386737,0.338749221,0.245825608
1766484478.374073,26263.000000000,1766484478.000000000,-15.356545208,-4.598405768,-1.371951231,0.238277069,0.344880429,0.258194192
1766484478.389740,26264.000000000,1766484478.000000000,-14.596320198,-4.138565191,-1.676829283,0.238277069,0.338749221,0.252009900
1766484478.406577,26265.000000000,1766484478.000000000,-15.508590210,-4.521765672,-1.448170744,0.239804486,0.331085211,0.248917754
1766484478.422106,26266.000000000,1766484478.000000000,-15.052455204,-5.058246344,-1.143292693,0.247441572,0.340282023,0.255102046
1766484478.437695,26267.000000000,1766484478.000000000,-14.900410202,-4.598405768,-1.143292693,0.239804486,0.341814825,0.255102046
1766484478.454501,26268.000000000,1766484478.000000000,-14.748365200,-4.291845383,-1.524390257,0.239804486,0.337216419,0.252009900
1766484478.470129,26269.000000000,1766484478.000000000,-14.596320198,-3.985284999,-1.067073180,0.244386737,0.338749221,0.252009900
1766484478.485976,26270.000000000,1766484478.000000000,-14.596320198,-4.521765672,-1.219512206,0.242859320,0.344880429,0.261286338
1766484478.502788,26271.000000000,1766484478.000000000,-14.748365200,-4.751685960,-0.990853667,0.244386737,0.343347627,0.248917754
1766484478.518552,26272.000000000,1766484478.000000000,-15.052455204,-4.368485479,-1.371951231,0.244386737,0.338749221,0.245825608
1766484478.534311,26273.000000000,1766484478.000000000,-15.052455204,-4.215205287,-1.219512206,0.235222235,0.332618013,0.248917754
1766484478.549786,26274.000000000,1766484478.000000000,-14.444275196,-4.445125575,-1.371951231,0.241331903,0.335683617,0.252009900
1766484478.565430,26275.000000000,1766484478.000000000,-14.596320198,-4.368485479,-1.219512206,0.250496406,0.343347627,0.276747068
1766484478.582305,26276.000000000,1766484478.000000000,-14.748365200,-4.445125575,-1.067073180,0.241331903,0.344880429,0.258194192
1766484478.597804,26277.000000000,1766484478.000000000,-14.900410202,-3.832004806,-1.524390257,0.242859320,0.343347627,0.258194192
1766484478.613700,26278.000000000,1766484478.000000000,-14.748365200,-4.904966152,-1.448170744,0.245914155,0.338749221,0.242733462
1766484478.630515,26279.000000000,1766484478.000000000,-14.444275196,-4.521765672,-1.067073180,0.227585149,0.334150815,0.250463827
1766484478.646134,26280.000000000,1766484478.000000000,-15.128477705,-4.675045864,-0.838414641,0.230639983,0.340282023,0.247371681
1766484478.661635,26281.000000000,1766484478.000000000,-14.292230194,-4.291845383,-1.524390257,0.255078657,0.343347627,0.255102046
1766484478.678532,26282.000000000,1766484478.000000000,-15.356545208,-4.521765672,-1.143292693,0.241331903,0.344880429,0.252009900
1766484478.694366,26283.000000000,1766484478.000000000,-14.900410202,-4.291845383,-1.524390257,0.241331903,0.351011636,0.248917754
1766484478.709975,26284.000000000,1766484478.000000000,-14.900410202,-3.755364710,-0.838414641,0.241331903,0.337216419,0.255102046
1766484478.725437,26285.000000000,1766484478.000000000,-14.900410202,-4.445125575,-1.371951231,0.235222235,0.326486806,0.258194192
1766484478.742257,26286.000000000,1766484478.000000000,-14.596320198,-4.291845383,-1.219512206,0.239804486,0.334150815,0.252009900
1766484478.757898,26287.000000000,1766484478.000000000,-14.900410202,-3.832004806,-1.371951231,0.239804486,0.340282023,0.252009900
1766484478.773645,26288.000000000,1766484478.000000000,-15.204500206,-4.061925095,-0.990853667,0.233694818,0.343347627,0.242733462
1766484478.789428,26289.000000000,1766484478.000000000,-14.444275196,-4.368485479,-1.219512206,0.248968989,0.340282023,0.258194192
1766484478.806195,26290.000000000,1766484478.000000000,-14.900410202,-4.904966152,-0.685975616,0.241331903,0.334150815,0.252009900
1766484478.821583,26291.000000000,1766484478.000000000,-14.748365200,-4.751685960,-1.143292693,0.239804486,0.337216419,0.250463827
1766484478.838317,26292.000000000,1766484478.000000000,-14.596320198,-4.445125575,-1.067073180,0.239804486,0.335683617,0.253555973
1766484478.853859,26293.000000000,1766484478.000000000,-14.444275196,-4.061925095,-1.067073180,0.239804486,0.328019608,0.248917754
1766484478.869485,26294.000000000,1766484478.000000000,-14.900410202,-3.908644903,-1.067073180,0.238277069,0.337216419,0.248917754
1766484478.886317,26295.000000000,1766484478.000000000,-14.596320198,-4.138565191,-1.067073180,0.239804486,0.344880429,0.255102046
1766484478.901794,26296.000000000,1766484478.000000000,-14.444275196,-4.521765672,-1.067073180,0.242859320,0.341814825,0.255102046
1766484478.917530,26297.000000000,1766484478.000000000,-14.140185191,-4.981606248,-1.448170744,0.247441572,0.326486806,0.259740265
1766484478.933410,26298.000000000,1766484478.000000000,-14.900410202,-4.598405768,-1.143292693,0.239804486,0.328019608,0.247371681
1766484478.950099,26299.000000000,1766484478.000000000,-14.748365200,-4.521765672,-0.838414641,0.229112566,0.334150815,0.247371681
1766484478.965468,26300.000000000,1766484478.000000000,-14.292230194,-4.981606248,-0.914634154,0.242859320,0.338749221,0.253555973
1766484478.981444,26301.000000000,1766484478.000000000,-14.596320198,-4.521765672,-1.067073180,0.236749652,0.343347627,0.258194192
1766484478.998215,26302.000000000,1766484478.000000000,-14.900410202,-4.751685960,-1.143292693,0.241331903,0.334150815,0.247371681
1766484479.013811,26303.000000000,1766484479.000000000,-14.444275196,-4.828326056,-1.448170744,0.247441572,0.335683617,0.244279535
1766484479.029433,26304.000000000,1766484479.000000000,-14.900410202,-4.138565191,-1.219512206,0.230639983,0.332618013,0.255102046
1766484479.046329,26305.000000000,1766484479.000000000,-15.128477705,-4.521765672,-1.295731719,0.239804486,0.335683617,0.255102046
1766484479.061871,26306.000000000,1766484479.000000000,-14.292230194,-4.598405768,-1.676829283,0.245914155,0.337216419,0.258194192
1766484479.077424,26307.000000000,1766484479.000000000,-14.900410202,-4.291845383,-1.067073180,0.235222235,0.344880429,0.258194192
1766484479.093498,26308.000000000,1766484479.000000000,-14.292230194,-4.521765672,-0.838414641,0.242859320,0.338749221,0.267470630
1766484479.109286,26309.000000000,1766484479.000000000,-14.596320198,-3.678724614,-1.219512206,0.238277069,0.328019608,0.252009900
1766484479.126138,26310.000000000,1766484479.000000000,-14.596320198,-3.908644903,-1.295731719,0.230639983,0.328019608,0.252009900
1766484479.141750,26311.000000000,1766484479.000000000,-15.128477705,-4.061925095,-1.524390257,0.239804486,0.335683617,0.255102046
1766484479.157364,26312.000000000,1766484479.000000000,-14.596320198,-4.291845383,-1.448170744,0.241331903,0.340282023,0.255102046
1766484479.174306,26313.000000000,1766484479.000000000,-15.128477705,-4.675045864,-1.295731719,0.238277069,0.341814825,0.244279535
1766484479.189907,26314.000000000,1766484479.000000000,-14.748365200,-4.828326056,-1.981707334,0.245914155,0.338749221,0.261286338
1766484479.205498,26315.000000000,1766484479.000000000,-14.444275196,-5.134886441,-1.524390257,0.238277069,0.335683617,0.250463827
1766484479.221390,26316.000000000,1766484479.000000000,-14.444275196,-3.985284999,-1.295731719,0.242859320,0.328019608,0.242733462
1766484479.238033,26317.000000000,1766484479.000000000,-14.596320198,-4.138565191,-0.838414641,0.232167401,0.332618013,0.258194192
1766484479.253440,26318.000000000,1766484479.000000000,-14.748365200,-4.368485479,-1.295731719,0.238277069,0.329552409,0.255102046
1766484479.270460,26319.000000000,1766484479.000000000,-14.976432703,-4.598405768,-1.753048796,0.245914155,0.334150815,0.252009900
1766484479.286148,26320.000000000,1766484479.000000000,-14.900410202,-4.521765672,-1.143292693,0.241331903,0.335683617,0.252009900
1766484479.301413,26321.000000000,1766484479.000000000,-14.444275196,-4.291845383,-1.295731719,0.239804486,0.329552409,0.252009900
1766484479.318274,26322.000000000,1766484479.000000000,-14.596320198,-4.751685960,-1.448170744,0.239804486,0.320355598,0.244279535
1766484479.333783,26323.000000000,1766484479.000000000,-14.444275196,-4.138565191,-1.524390257,0.235222235,0.318822796,0.253555973
1766484479.349371,26324.000000000,1766484479.000000000,-14.976432703,-4.521765672,-1.524390257,0.232167401,0.320355598,0.258194192
1766484479.366235,26325.000000000,1766484479.000000000,-14.596320198,-3.908644903,-1.219512206,0.238277069,0.326486806,0.255102046
1766484479.381660,26326.000000000,1766484479.000000000,-14.748365200,-4.521765672,-1.524390257,0.247441572,0.329552409,0.267470630
1766484479.397336,26327.000000000,1766484479.000000000,-14.596320198,-4.904966152,-1.295731719,0.255078657,0.324954004,0.264378484
1766484479.414093,26328.000000000,1766484479.000000000,-13.836095187,-4.521765672,-1.371951231,0.239804486,0.315757192,0.247371681
1766484479.429809,26329.000000000,1766484479.000000000,-14.444275196,-4.061925095,-1.371951231,0.232167401,0.317289994,0.244279535
1766484479.445501,26330.000000000,1766484479.000000000,-14.596320198,-4.061925095,-0.914634154,0.238277069,0.314224390,0.258194192
1766484479.462253,26331.000000000,1766484479.000000000,-14.596320198,-3.985284999,-1.067073180,0.233694818,0.326486806,0.255102046
1766484479.477730,26332.000000000,1766484479.000000000,-14.444275196,-4.828326056,-1.143292693,0.239804486,0.329552409,0.244279535
1766484479.493504,26333.000000000,1766484479.000000000,-14.444275196,-4.751685960,-1.448170744,0.247441572,0.324954004,0.258194192
1766484479.509054,26334.000000000,1766484479.000000000,-14.596320198,-3.985284999,-1.753048796,0.242859320,0.308093183,0.253555973
1766484479.525705,26335.000000000,1766484479.000000000,-14.900410202,-3.755364710,-1.295731719,0.242859320,0.305027579,0.252009900
1766484479.541420,26336.000000000,1766484479.000000000,-15.356545208,-4.061925095,-1.143292693,0.245914155,0.317289994,0.270562776
1766484479.558085,26337.000000000,1766484479.000000000,-14.596320198,-4.445125575,-1.371951231,0.239804486,0.318822796,0.265924557
1766484479.573700,26338.000000000,1766484479.000000000,-14.596320198,-4.291845383,-1.676829283,0.247441572,0.315757192,0.244279535
1766484479.589229,26339.000000000,1766484479.000000000,-14.292230194,-4.368485479,-0.838414641,0.242859320,0.314224390,0.261286338
1766484479.606151,26340.000000000,1766484479.000000000,-14.596320198,-3.832004806,-1.295731719,0.238277069,0.314224390,0.247371681
1766484479.621611,26341.000000000,1766484479.000000000,-14.140185191,-3.985284999,-1.448170744,0.242859320,0.308093183,0.259740265
1766484479.637629,26342.000000000,1766484479.000000000,-14.292230194,-4.215205287,-1.829268309,0.241331903,0.308093183,0.253555973
1766484479.653071,26343.000000000,1766484479.000000000,-14.444275196,-4.291845383,-1.295731719,0.239804486,0.305027579,0.262832411
1766484479.669835,26344.000000000,1766484479.000000000,-14.596320198,-3.755364710,-1.600609770,0.233694818,0.314224390,0.258194192
1766484479.685552,26345.000000000,1766484479.000000000,-14.900410202,-3.832004806,-1.295731719,0.238277069,0.311158787,0.255102046
1766484479.701379,26346.000000000,1766484479.000000000,-14.900410202,-3.832004806,-1.448170744,0.253551240,0.305027579,0.264378484
1766484479.717165,26347.000000000,1766484479.000000000,-15.128477705,-3.985284999,-1.676829283,0.239804486,0.300429173,0.253555973
1766484479.733886,26348.000000000,1766484479.000000000,-14.900410202,-4.291845383,-1.448170744,0.245914155,0.303494777,0.259740265
1766484479.749383,26349.000000000,1766484479.000000000,-14.596320198,-4.368485479,-1.600609770,0.238277069,0.305027579,0.259740265
1766484479.765351,26350.000000000,1766484479.000000000,-15.432567709,-4.521765672,-1.524390257,0.259660909,0.305027579,0.264378484
1766484479.782022,26351.000000000,1766484479.000000000,-14.596320198,-4.368485479,-1.829268309,0.250496406,0.305027579,0.265924557
1766484479.797681,26352.000000000,1766484479.000000000,-14.064162690,-4.598405768,-1.905487821,0.256606074,0.305027579,0.275200995
1766484479.813434,26353.000000000,1766484479.000000000,-14.520297697,-4.138565191,-1.753048796,0.256606074,0.291232362,0.262832411
1766484479.829289,26354.000000000,1766484479.000000000,-14.444275196,-3.448804326,-1.448170744,0.230639983,0.298896371,0.244279535
1766484479.845962,26355.000000000,1766484479.000000000,-14.748365200,-3.525444422,-1.219512206,0.227585149,0.318822796,0.252009900
1766484479.861520,26356.000000000,1766484479.000000000,-14.596320198,-4.368485479,-1.524390257,0.226057732,0.323421202,0.238095243
1766484479.877239,26357.000000000,1766484479.000000000,-14.140185191,-4.445125575,-1.219512206,0.236749652,0.332618013,0.258194192
1766484479.894163,26358.000000000,1766484479.000000000,-14.976432703,-4.368485479,-1.524390257,0.235222235,0.320355598,0.250463827
1766484479.909692,26359.000000000,1766484479.000000000,-14.444275196,-4.138565191,-1.219512206,0.238277069,0.324954004,0.252009900
1766484479.925341,26360.000000000,1766484479.000000000,-14.748365200,-3.525444422,-1.295731719,0.233694818,0.315757192,0.255102046
1766484479.942081,26361.000000000,1766484479.000000000,-14.900410202,-4.061925095,-1.067073180,0.221475481,0.318822796,0.261286338
1766484479.957663,26362.000000000,1766484479.000000000,-15.356545208,-4.368485479,-1.067073180,0.235222235,0.315757192,0.250463827
1766484479.973230,26363.000000000,1766484479.000000000,-15.052455204,-5.058246344,-1.676829283,0.238277069,0.328019608,0.256648119
1766484479.989803,26364.000000000,1766484479.000000000,-15.128477705,-5.058246344,-1.448170744,0.238277069,0.328019608,0.250463827
1766484480.005447,26365.000000000,1766484480.000000000,-14.444275196,-4.445125575,-1.753048796,0.239804486,0.318822796,0.259740265
1766484480.021227,26366.000000000,1766484480.000000000,-15.204500206,-4.368485479,-1.219512206,0.235222235,0.312691589,0.256648119
1766484480.037980,26367.000000000,1766484480.000000000,-15.128477705,-4.215205287,-1.600609770,0.241331903,0.317289994,0.255102046
1766484480.053408,26368.000000000,1766484480.000000000,-14.748365200,-4.675045864,-1.448170744,0.241331903,0.320355598,0.267470630
