__time,/force/header/stamp/nanosec,/force/header/stamp/sec,/force/wrench/force/x,/force/wrench/force/y,/force/wrench/force/z,/force/wrench/torque/x,/force/wrench/torque/y,/force/wrench/torque/z
1766484842.317288,49018.000000000,1766484842.000000000,-13.760072686,-3.295524133,0.685975616,0.291736668,0.386266080,0.219542367
1766484842.333716,49019.000000000,1766484842.000000000,-13.912117688,-2.835683557,0.914634154,0.285626999,0.387798882,0.219542367
1766484842.349198,49020.000000000,1766484842.000000000,-14.216207692,-4.138565191,0.762195129,0.284099582,0.389331684,0.228818805
1766484842.365583,49021.000000000,1766484842.000000000,-14.368252695,-3.065603845,0.533536590,0.285626999,0.389331684,0.221088440
1766484842.382078,49022.000000000,1766484842.000000000,-13.912117688,-2.835683557,1.143292693,0.287154417,0.384733278,0.208719856
1766484842.397394,49023.000000000,1766484842.000000000,-14.520297697,-2.529123172,0.762195129,0.287154417,0.386266080,0.217996294
1766484842.413994,49024.000000000,1766484842.000000000,-13.760072686,-2.682403364,0.914634154,0.288681834,0.384733278,0.217996294
1766484842.429307,49025.000000000,1766484842.000000000,-14.064162690,-2.682403364,0.838414641,0.290209251,0.387798882,0.208719856
1766484842.445683,49026.000000000,1766484842.000000000,-14.368252695,-3.142243941,0.838414641,0.285626999,0.386266080,0.216450221
1766484842.461174,49027.000000000,1766484842.000000000,-14.368252695,-2.375842980,0.838414641,0.285626999,0.387798882,0.219542367
1766484842.477669,49028.000000000,1766484842.000000000,-14.216207692,-3.448804326,0.990853667,0.288681834,0.384733278,0.199443417
1766484842.493224,49029.000000000,1766484842.000000000,-14.064162690,-2.605763268,0.914634154,0.287154417,0.386266080,0.205627710
1766484842.509657,49030.000000000,1766484842.000000000,-14.672342699,-2.835683557,1.067073180,0.285626999,0.384733278,0.219542367
1766484842.525054,49031.000000000,1766484842.000000000,-14.064162690,-2.682403364,1.067073180,0.288681834,0.390864486,0.222634513
1766484842.541449,49032.000000000,1766484842.000000000,-14.824387701,-2.605763268,0.838414641,0.290209251,0.381667674,0.219542367
1766484842.558038,49033.000000000,1766484842.000000000,-13.988140189,-3.218884037,0.457317077,0.285626999,0.384733278,0.221088440
1766484842.573392,49034.000000000,1766484842.000000000,-14.064162690,-3.142243941,0.609756103,0.288681834,0.387798882,0.214904148
1766484842.589218,49035.000000000,1766484842.000000000,-13.836095187,-3.832004806,0.381097564,0.284099582,0.387798882,0.216450221
1766484842.606234,49036.000000000,1766484842.000000000,-13.912117688,-3.525444422,0.381097564,0.285626999,0.384733278,0.210265929
1766484842.621827,49037.000000000,1766484842.000000000,-14.064162690,-2.222562788,0.609756103,0.287154417,0.381667674,0.211812002
1766484842.637524,49038.000000000,1766484842.000000000,-13.988140189,-1.916002403,0.076219513,0.282572165,0.384733278,0.221088440
1766484842.653119,49039.000000000,1766484842.000000000,-14.596320198,-3.218884037,0.762195129,0.285626999,0.387798882,0.221088440
1766484842.669868,49040.000000000,1766484842.000000000,-14.596320198,-2.682403364,0.304878051,0.288681834,0.387798882,0.214904148
1766484842.685412,49041.000000000,1766484842.000000000,-14.216207692,-3.218884037,0.685975616,0.287154417,0.384733278,0.217996294
